what,kind,bundleId,bundleVersion,description,time
error,log,,,"JavaBuilder handling CoreException",1371035216217
error,log,,,"JavaBuilder handling CoreException",1371035216218
error,log,,,"JavaBuilder handling CoreException",1371035216219
error,log,,,"JavaBuilder handling CoreException",1371035216220
error,log,,,"JavaBuilder handling CoreException",1371035216221
error,log,,,"JavaBuilder handling CoreException",1371035216222
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371035216324
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1371035216406
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1371035216408
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1371035216410
error,log,,,"Failed to create BuildConfig class",1371035217355
error,log,,,"Failed to create BuildConfig class",1371035217501
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: SulabhMart",1371035217516
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1371035219154
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1371035219156
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1371035219193
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1371035219194
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1371035219247
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1371035219298
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1371035219371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035220902
error,log,,,"Exception occurred while saving project preferences: /SulabhMart/.settings/org.eclipse.jdt.core.prefs.",1371035226326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035226444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1371035226519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035226523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035227632
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371035235281
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371035239090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035240603
error,log,,,"Exception occurred while saving project preferences: /SulabhMart/.settings/org.eclipse.jdt.core.prefs.",1371035244852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035244910
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: SulabhMart",1371035244980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1371035245017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035245023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035248041
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1371035250277
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1371035250363
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1371035250411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035251392
error,log,,,"Exception occurred while saving project preferences: /SulabhMart/.settings/org.eclipse.jdt.core.prefs.",1371035256303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035256357
error,log,,,"Failed to create BuildConfig class",1371035256403
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: SulabhMart",1371035256424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1371035256469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035256475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035262326
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371035265172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035269763
error,log,,,"JavaBuilder handling CoreException while cleaning: SulabhMart",1371035272936
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1371035272937
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1371035272943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035272957
error,log,,,"Errors occurred during the build.",1371035273004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035273059
error,log,,,"Failed to create BuildConfig class",1371035273163
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: SulabhMart",1371035273180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035275736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035278171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035278305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371035283331
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1371035284708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035291530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035312440
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1371035316681
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1371035318646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035321458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035349098
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371035351035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035358197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035360725
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1371035361984
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1371035362003
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1371035362098
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1371035362664
started,bundle,com.android.ide.eclipse.ndk,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ndk",1371035362711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035363517
error,log,,,"JavaBuilder handling CoreException while cleaning: SulabhMart",1371035364878
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1371035364881
error,log,,,"Errors occurred during the build.",1371035364885
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1371035364893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035364907
error,log,,,"Failed to create BuildConfig class",1371035365001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035365030
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: SulabhMart",1371035365031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035390755
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1371035392694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035392806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371035393943
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1371035393943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035393984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035413008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035427483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035432096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035484029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035486898
error,log,,,"JavaBuilder handling CoreException while cleaning: SulabhMart",1371035488405
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1371035488407
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1371035488408
error,log,,,"Errors occurred during the build.",1371035488410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035488425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035488533
error,log,,,"Failed to create BuildConfig class",1371035488548
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: SulabhMart",1371035488577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035490372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035493312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035525131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035528366
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1371035529898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371035529926
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1371035546550
