what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1371038032128
started,bundle,org.eclipse.mylyn.commons.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.ui",1371038032140
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.workbench",1371038032151
started,bundle,org.eclipse.mylyn.context.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.core",1371038032158
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1371038032163
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.monitor.ui",1371038032164
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1371038032177
started,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1371038032187
os,sysinfo,,,"linux",1371038032191
arch,sysinfo,,,"x86",1371038032191
ws,sysinfo,,,"gtk",1371038032191
locale,sysinfo,,,"en_IN",1371038032191
processors,sysinfo,,,"2",1371038032191
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1371038032191
java.runtime.version,sysinfo,,,"1.7.0_21-b02",1371038032191
java.specification.name,sysinfo,,,"Java Platform API Specification",1371038032191
java.specification.vendor,sysinfo,,,"Oracle Corporation",1371038032191
java.specification.version,sysinfo,,,"1.7",1371038032191
java.vendor,sysinfo,,,"Oracle Corporation",1371038032191
java.version,sysinfo,,,"1.7.0_21",1371038032191
java.vm.info,sysinfo,,,"mixed mode, sharing",1371038032191
java.vm.name,sysinfo,,,"OpenJDK Client VM",1371038032191
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1371038032191
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1371038032191
java.vm.specification.version,sysinfo,,,"1.7",1371038032191
java.vm.vendor,sysinfo,,,"Oracle Corporation",1371038032191
java.vm.version,sysinfo,,,"23.7-b01",1371038032191
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1371038032237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371038032744
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1371038032812
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1371038032839
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1371038032907
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1371038033624
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1371038033910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371038036298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371038041302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371038046139
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1371038065773
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1371038065875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371038193971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371038199539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371038210520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371038213474
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1371038222253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371038222635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371038228402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1371038306824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371038313172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371038314348
