what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1371629100868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371629103135
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1371629103135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629413855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629475273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629486658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629499803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629512104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629600168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629618527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629802058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629877735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629878387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371629879037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371630057701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371630131341
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371630159269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371630236327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371630440660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371630716430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371630740714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1371630752828
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1371630754470
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1371630755001
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1371630755425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371630756683
