what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042692518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042692715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042703234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042703850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042704027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042713479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042714271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042714488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042723453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042724680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042724923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1371042749722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371042750912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042756365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042757722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042757906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042758266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042760104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042760313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042775485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042777511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042777712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042787283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042788212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042788394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042789557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042790116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042790323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371042791328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042816151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042850992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042852520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042852680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042853069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042854571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042854931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042855290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042859308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042859495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042864394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042865229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042865440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042865884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042866812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042866960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371042882390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371042883554
