what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1371125248764
error,log,,,"Unhandled event loop exception",1371125248773
error,log,,,"Unhandled event loop exception",1371125248783
error,log,,,"Unhandled event loop exception",1371125248793
error,log,,,"Unhandled event loop exception",1371125248802
error,log,,,"Unhandled event loop exception",1371125248811
error,log,,,"Unhandled event loop exception",1371125248821
error,log,,,"Unhandled event loop exception",1371125248830
error,log,,,"Unhandled event loop exception",1371125248840
error,log,,,"Unhandled event loop exception",1371125248850
error,log,,,"Unhandled event loop exception",1371125248859
error,log,,,"Unhandled event loop exception",1371125248868
error,log,,,"Unhandled event loop exception",1371125248878
error,log,,,"Unhandled event loop exception",1371125248887
error,log,,,"Unhandled event loop exception",1371125248897
error,log,,,"Unhandled event loop exception",1371125248906
error,log,,,"Unhandled event loop exception",1371125248916
error,log,,,"Unhandled event loop exception",1371125248925
error,log,,,"Unhandled event loop exception",1371125248935
error,log,,,"Unhandled event loop exception",1371125248944
error,log,,,"Unhandled event loop exception",1371125248954
error,log,,,"Unhandled event loop exception",1371125248963
error,log,,,"Unhandled event loop exception",1371125248973
error,log,,,"Unhandled event loop exception",1371125248982
error,log,,,"Unhandled event loop exception",1371125248992
error,log,,,"Unhandled event loop exception",1371125249001
error,log,,,"Unhandled event loop exception",1371125249011
error,log,,,"Unhandled event loop exception",1371125249020
error,log,,,"Unhandled event loop exception",1371125249030
error,log,,,"Unhandled event loop exception",1371125249039
error,log,,,"Unhandled event loop exception",1371125249049
error,log,,,"Unhandled event loop exception",1371125249059
error,log,,,"Unhandled event loop exception",1371125249068
error,log,,,"Unhandled event loop exception",1371125249078
error,log,,,"Unhandled event loop exception",1371125249087
error,log,,,"Unhandled event loop exception",1371125249096
error,log,,,"Unhandled event loop exception",1371125249106
error,log,,,"Unhandled event loop exception",1371125249115
error,log,,,"Unhandled event loop exception",1371125249125
error,log,,,"Unhandled event loop exception",1371125249135
error,log,,,"Unhandled event loop exception",1371125249143
error,log,,,"Unhandled event loop exception",1371125249152
error,log,,,"Unhandled event loop exception",1371125249162
error,log,,,"Unhandled event loop exception",1371125249171
error,log,,,"Unhandled event loop exception",1371125249181
error,log,,,"Unhandled event loop exception",1371125249191
error,log,,,"Unhandled event loop exception",1371125249201
error,log,,,"Unhandled event loop exception",1371125249210
error,log,,,"Unhandled event loop exception",1371125249220
error,log,,,"Unhandled event loop exception",1371125249229
error,log,,,"Unhandled event loop exception",1371125249248
error,log,,,"Unhandled event loop exception",1371125249258
error,log,,,"Unhandled event loop exception",1371125249286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371125261765
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1371125264237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371125264253
error,log,,,"Unhandled event loop exception",1371125266190
error,log,,,"Unhandled event loop exception",1371125267280
error,log,,,"Unhandled event loop exception",1371125271172
error,log,,,"Unhandled event loop exception",1371125271181
error,log,,,"Unhandled event loop exception",1371125271192
error,log,,,"Unhandled event loop exception",1371125271201
error,log,,,"Unhandled event loop exception",1371125271211
error,log,,,"Unhandled event loop exception",1371125271220
error,log,,,"Unhandled event loop exception",1371125271229
error,log,,,"Unhandled event loop exception",1371125271239
error,log,,,"Unhandled event loop exception",1371125271248
error,log,,,"Unhandled event loop exception",1371125271258
error,log,,,"Unhandled event loop exception",1371125271268
error,log,,,"Unhandled event loop exception",1371125271277
error,log,,,"Unhandled event loop exception",1371125271287
error,log,,,"Unhandled event loop exception",1371125271296
error,log,,,"Unhandled event loop exception",1371125271306
error,log,,,"Unhandled event loop exception",1371125271315
error,log,,,"Unhandled event loop exception",1371125271325
error,log,,,"Unhandled event loop exception",1371125271334
error,log,,,"Unhandled event loop exception",1371125271343
error,log,,,"Unhandled event loop exception",1371125271353
error,log,,,"Unhandled event loop exception",1371125271362
error,log,,,"Unhandled event loop exception",1371125271372
error,log,,,"Unhandled event loop exception",1371125271381
error,log,,,"Unhandled event loop exception",1371125271391
error,log,,,"Unhandled event loop exception",1371125271400
error,log,,,"Unhandled event loop exception",1371125271410
error,log,,,"Unhandled event loop exception",1371125271420
error,log,,,"Unhandled event loop exception",1371125271429
error,log,,,"Unhandled event loop exception",1371125271439
error,log,,,"Unhandled event loop exception",1371125271448
error,log,,,"Unhandled event loop exception",1371125271457
error,log,,,"Unhandled event loop exception",1371125271467
error,log,,,"Unhandled event loop exception",1371125271476
error,log,,,"Unhandled event loop exception",1371125271486
error,log,,,"Unhandled event loop exception",1371125271496
error,log,,,"Unhandled event loop exception",1371125271505
error,log,,,"Unhandled event loop exception",1371125271514
error,log,,,"Unhandled event loop exception",1371125271524
error,log,,,"Unhandled event loop exception",1371125271533
error,log,,,"Unhandled event loop exception",1371125271543
error,log,,,"Unhandled event loop exception",1371125271552
error,log,,,"Unhandled event loop exception",1371125271562
error,log,,,"Unhandled event loop exception",1371125271571
error,log,,,"Unhandled event loop exception",1371125271581
error,log,,,"Unhandled event loop exception",1371125271590
error,log,,,"Unhandled event loop exception",1371125271600
error,log,,,"Unhandled event loop exception",1371125271610
error,log,,,"Unhandled event loop exception",1371125271619
error,log,,,"Unhandled event loop exception",1371125271628
